#1:i  2:j   3:lat       4:lon       5:rproj     6:vproj     
32    82    -30.60000   +147.60000  -4.984e-01  -4.555e-01  
32    83    -30.60000   +149.40000  -4.991e-01  -4.321e-01  
32    84    -30.60000   +151.20000  -4.997e-01  -4.082e-01  
32    85    -30.60000   +153.00000  -5.004e-01  -3.840e-01  
32    86    -30.60000   +154.80000  -5.010e-01  -3.594e-01  
32    87    -30.60000   +156.60000  -5.017e-01  -3.345e-01  
32    88    -30.60000   +158.40000  -5.024e-01  -3.093e-01  
32    89    -30.60000   +160.20000  -5.031e-01  -2.838e-01  
32    90    -30.60000   +162.00000  -5.038e-01  -2.580e-01  
32    91    -30.60000   +163.80000  -5.045e-01  -2.319e-01  
32    92    -30.60000   +165.60000  -5.052e-01  -2.057e-01  
32    93    -30.60000   +167.40000  -5.059e-01  -1.793e-01  
32    94    -30.60000   +169.20000  -5.066e-01  -1.527e-01  
32    95    -30.60000   +171.00000  -5.073e-01  -1.259e-01  
32    96    -30.60000   +172.80000  -5.080e-01  -9.907e-02  
32    97    -30.60000   +174.60000  -5.088e-01  -7.213e-02  
32    98    -30.60000   +176.40000  -5.095e-01  -4.514e-02  
32    99    -30.60000   +178.20000  -5.102e-01  -1.811e-02  
32    100   -30.60000   +180.00000  -5.109e-01  +8.915e-03  
32    101   -30.60000   +181.80000  -5.116e-01  +3.592e-02  
32    102   -30.60000   +183.60000  -5.123e-01  +6.288e-02  
32    103   -30.60000   +185.40000  -5.130e-01  +8.976e-02  
32    104   -30.60000   +187.20000  -5.137e-01  +1.165e-01  
32    105   -30.60000   +189.00000  -5.144e-01  +1.432e-01  
32    106   -30.60000   +190.80000  -5.151e-01  +1.697e-01  
32    107   -30.60000   +192.60000  -5.158e-01  +1.960e-01  
32    108   -30.60000   +194.40000  -5.165e-01  +2.221e-01  
32    109   -30.60000   +196.20000  -5.172e-01  +2.480e-01  
32    110   -30.60000   +198.00000  -5.178e-01  +2.736e-01  
32    111   -30.60000   +199.80000  -5.185e-01  +2.990e-01  
32    112   -30.60000   +201.60000  -5.191e-01  +3.240e-01  
32    113   -30.60000   +203.40000  -5.198e-01  +3.487e-01  
32    114   -30.60000   +205.20000  -5.204e-01  +3.730e-01  
32    115   -30.60000   +207.00000  -5.210e-01  +3.970e-01  
32    116   -30.60000   +208.80000  -5.216e-01  +4.205e-01  
32    117   -30.60000   +210.60000  -5.222e-01  +4.437e-01  
32    118   -30.60000   +212.40000  -5.228e-01  +4.663e-01  
32    119   -30.60000   +214.20000  -5.233e-01  +4.885e-01  
32    120   -30.60000   +216.00000  -5.239e-01  +5.102e-01  
32    121   -30.60000   +217.80000  -5.244e-01  +5.314e-01  
32    122   -30.60000   +219.60000  -5.249e-01  +5.521e-01  
32    123   -30.60000   +221.40000  -5.254e-01  +5.722e-01  
32    124   -30.60000   +223.20000  -5.259e-01  +5.917e-01  
32    125   -30.60000   +225.00000  -5.264e-01  +6.106e-01  
32    126   -30.60000   +226.80000  -5.268e-01  +6.289e-01  
32    127   -30.60000   +228.60000  -5.272e-01  +6.465e-01  
32    128   -30.60000   +230.40000  -5.277e-01  +6.636e-01  
32    129   -30.60000   +232.20000  -5.281e-01  +6.799e-01  
32    130   -30.60000   +234.00000  -5.284e-01  +6.956e-01  
32    131   -30.60000   +235.80000  -5.288e-01  +7.105e-01  
32    132   -30.60000   +237.60000  -5.291e-01  +7.248e-01  
32    133   -30.60000   +239.40000  -5.294e-01  +7.383e-01  
32    134   -30.60000   +241.20000  -5.297e-01  +7.511e-01  
32    135   -30.60000   +243.00000  -5.300e-01  +7.631e-01  
32    136   -30.60000   +244.80000  -5.303e-01  +7.744e-01  
32    137   -30.60000   +246.60000  -5.305e-01  +7.848e-01  
32    138   -30.60000   +248.40000  -5.307e-01  +7.945e-01  
32    139   -30.60000   +250.20000  -5.309e-01  +8.034e-01  
32    140   -30.60000   +252.00000  -5.311e-01  +8.115e-01  
32    141   -30.60000   +253.80000  -5.312e-01  +8.188e-01  
32    142   -30.60000   +255.60000  -5.314e-01  +8.252e-01  
32    143   -30.60000   +257.40000  -5.315e-01  +8.309e-01  
32    144   -30.60000   +259.20000  -5.316e-01  +8.356e-01  
32    145   -30.60000   +261.00000  -5.316e-01  +8.396e-01  
32    146   -30.60000   +262.80000  -5.316e-01  +8.427e-01  
32    147   -30.60000   +264.60000  -5.317e-01  +8.450e-01  
32    148   -30.60000   +266.40000  -5.317e-01  +8.464e-01  
32    149   -30.60000   +268.20000  -5.316e-01  +8.470e-01  
32    150   -30.60000   +270.00000  -5.316e-01  +8.467e-01  
32    151   -30.60000   +271.80000  -5.315e-01  +8.456e-01  
32    152   -30.60000   +273.60000  -5.314e-01  +8.436e-01  
32    153   -30.60000   +275.40000  -5.313e-01  +8.408e-01  
32    154   -30.60000   +277.20000  -5.311e-01  +8.371e-01  
32    155   -30.60000   +279.00000  -5.310e-01  +8.326e-01  
32    156   -30.60000   +280.80000  -5.308e-01  +8.273e-01  
32    157   -30.60000   +282.60000  -5.306e-01  +8.211e-01  
32    158   -30.60000   +284.40000  -5.304e-01  +8.141e-01  
32    159   -30.60000   +286.20000  -5.301e-01  +8.063e-01  
32    160   -30.60000   +288.00000  -5.298e-01  +7.977e-01  
32    161   -30.60000   +289.80000  -5.295e-01  +7.883e-01  
32    162   -30.60000   +291.60000  -5.292e-01  +7.781e-01  
32    163   -30.60000   +293.40000  -5.289e-01  +7.671e-01  
32    164   -30.60000   +295.20000  -5.285e-01  +7.553e-01  
32    165   -30.60000   +297.00000  -5.282e-01  +7.428e-01  
32    166   -30.60000   +298.80000  -5.278e-01  +7.295e-01  
32    167   -30.60000   +300.60000  -5.274e-01  +7.155e-01  
32    168   -30.60000   +302.40000  -5.269e-01  +7.008e-01  
32    169   -30.60000   +304.20000  -5.265e-01  +6.854e-01  
32    170   -30.60000   +306.00000  -5.260e-01  +6.693e-01  
32    171   -30.60000   +307.80000  -5.256e-01  +6.525e-01  
32    172   -30.60000   +309.60000  -5.251e-01  +6.350e-01  
32    173   -30.60000   +311.40000  -5.245e-01  +6.170e-01  
32    174   -30.60000   +313.20000  -5.240e-01  +5.983e-01  
32    175   -30.60000   +315.00000  -5.235e-01  +5.789e-01  
32    176   -30.60000   +316.80000  -5.229e-01  +5.590e-01  
32    177   -30.60000   +318.60000  -5.223e-01  +5.386e-01  
32    178   -30.60000   +320.40000  -5.218e-01  +5.176e-01  
32    179   -30.60000   +322.20000  -5.212e-01  +4.961e-01  
32    180   -30.60000   +324.00000  -5.206e-01  +4.740e-01  
32    181   -30.60000   +325.80000  -5.199e-01  +4.515e-01  
32    182   -30.60000   +327.60000  -5.193e-01  +4.285e-01  
32    183   -30.60000   +329.40000  -5.187e-01  +4.051e-01  
32    184   -30.60000   +331.20000  -5.180e-01  +3.813e-01  
32    185   -30.60000   +333.00000  -5.174e-01  +3.571e-01  
32    186   -30.60000   +334.80000  -5.167e-01  +3.325e-01  
32    187   -30.60000   +336.60000  -5.160e-01  +3.076e-01  
32    188   -30.60000   +338.40000  -5.153e-01  +2.824e-01  
32    189   -30.60000   +340.20000  -5.146e-01  +2.569e-01  
32    190   -30.60000   +342.00000  -5.139e-01  +2.311e-01  
32    191   -30.60000   +343.80000  -5.132e-01  +2.050e-01  
32    192   -30.60000   +345.60000  -5.125e-01  +1.788e-01  
32    193   -30.60000   +347.40000  -5.118e-01  +1.523e-01  
32    194   -30.60000   +349.20000  -5.111e-01  +1.257e-01  
32    195   -30.60000   +351.00000  -5.104e-01  +9.900e-02  
32    196   -30.60000   +352.80000  -5.097e-01  +7.215e-02  
32    197   -30.60000   +354.60000  -5.090e-01  +4.522e-02  
32    198   -30.60000   +356.40000  -5.082e-01  +1.822e-02  
32    199   -30.60000   +358.20000  -5.075e-01  -8.801e-03  
33    0     -28.80000   +0.00000    -4.795e-01  -3.551e-02  
33    1     -28.80000   +1.80000    -4.788e-01  -6.301e-02  
33    2     -28.80000   +3.60000    -4.781e-01  -9.045e-02  
33    3     -28.80000   +5.40000    -4.773e-01  -1.178e-01  
33    4     -28.80000   +7.20000    -4.766e-01  -1.451e-01  
33    5     -28.80000   +9.00000    -4.759e-01  -1.722e-01  
33    6     -28.80000   +10.80000   -4.752e-01  -1.992e-01  
33    7     -28.80000   +12.60000   -4.745e-01  -2.260e-01  
33    8     -28.80000   +14.40000   -4.738e-01  -2.526e-01  
33    9     -28.80000   +16.20000   -4.731e-01  -2.789e-01  
33    10    -28.80000   +18.00000   -4.725e-01  -3.050e-01  
33    11    -28.80000   +19.80000   -4.718e-01  -3.308e-01  
33    12    -28.80000   +21.60000   -4.711e-01  -3.563e-01  
33    13    -28.80000   +23.40000   -4.705e-01  -3.814e-01  
33    14    -28.80000   +25.20000   -4.699e-01  -4.062e-01  
33    15    -28.80000   +27.00000   -4.692e-01  -4.306e-01  
33    16    -28.80000   +28.80000   -4.686e-01  -4.546e-01  
33    17    -28.80000   +30.60000   -4.680e-01  -4.781e-01  
33    18    -28.80000   +32.40000   -4.674e-01  -5.012e-01  
33    19    -28.80000   +34.20000   -4.669e-01  -5.238e-01  
33    20    -28.80000   +36.00000   -4.663e-01  -5.459e-01  
33    21    -28.80000   +37.80000   -4.658e-01  -5.675e-01  
33    22    -28.80000   +39.60000   -4.652e-01  -5.885e-01  
33    23    -28.80000   +41.40000   -4.647e-01  -6.089e-01  
33    24    -28.80000   +43.20000   -4.642e-01  -6.288e-01  
33    25    -28.80000   +45.00000   -4.638e-01  -6.481e-01  
33    26    -28.80000   +46.80000   -4.633e-01  -6.667e-01  
33    27    -28.80000   +48.60000   -4.629e-01  -6.847e-01  
33    28    -28.80000   +50.40000   -4.624e-01  -7.020e-01  
33    29    -28.80000   +52.20000   -4.620e-01  -7.186e-01  
33    30    -28.80000   +54.00000   -4.617e-01  -7.346e-01  
33    31    -28.80000   +55.80000   -4.613e-01  -7.498e-01  
33    32    -28.80000   +57.60000   -4.609e-01  -7.643e-01  
33    33    -28.80000   +59.40000   -4.606e-01  -7.781e-01  
33    34    -28.80000   +61.20000   -4.603e-01  -7.911e-01  
33    35    -28.80000   +63.00000   -4.600e-01  -8.033e-01  
33    36    -28.80000   +64.80000   -4.598e-01  -8.148e-01  
33    37    -28.80000   +66.60000   -4.595e-01  -8.255e-01  
33    38    -28.80000   +68.40000   -4.593e-01  -8.353e-01  
33    39    -28.80000   +70.20000   -4.591e-01  -8.444e-01  
33    40    -28.80000   +72.00000   -4.590e-01  -8.526e-01  
33    41    -28.80000   +73.80000   -4.588e-01  -8.600e-01  
33    42    -28.80000   +75.60000   -4.587e-01  -8.666e-01  
33    43    -28.80000   +77.40000   -4.586e-01  -8.723e-01  
33    44    -28.80000   +79.20000   -4.585e-01  -8.772e-01  
33    45    -28.80000   +81.00000   -4.584e-01  -8.812e-01  
33    46    -28.80000   +82.80000   -4.584e-01  -8.844e-01  
33    47    -28.80000   +84.60000   -4.584e-01  -8.867e-01  
33    48    -28.80000   +86.40000   -4.584e-01  -8.881e-01  
33    49    -28.80000   +88.20000   -4.584e-01  -8.887e-01  
33    50    -28.80000   +90.00000   -4.585e-01  -8.884e-01  
33    51    -28.80000   +91.80000   -4.585e-01  -8.873e-01  
33    52    -28.80000   +93.60000   -4.586e-01  -8.853e-01  
33    53    -28.80000   +95.40000   -4.588e-01  -8.824e-01  
33    54    -28.80000   +97.20000   -4.589e-01  -8.787e-01  
33    55    -28.80000   +99.00000   -4.591e-01  -8.741e-01  
33    56    -28.80000   +100.80000  -4.593e-01  -8.687e-01  
33    57    -28.80000   +102.60000  -4.595e-01  -8.624e-01  
33    58    -28.80000   +104.40000  -4.597e-01  -8.553e-01  
33    59    -28.80000   +106.20000  -4.600e-01  -8.473e-01  
33    60    -28.80000   +108.00000  -4.602e-01  -8.385e-01  
33    61    -28.80000   +109.80000  -4.605e-01  -8.290e-01  
33    62    -28.80000   +111.60000  -4.609e-01  -8.186e-01  
33    63    -28.80000   +113.40000  -4.612e-01  -8.074e-01  
33    64    -28.80000   +115.20000  -4.616e-01  -7.954e-01  
33    65    -28.80000   +117.00000  -4.619e-01  -7.827e-01  
33    66    -28.80000   +118.80000  -4.623e-01  -7.691e-01  
33    67    -28.80000   +120.60000  -4.627e-01  -7.549e-01  
33    68    -28.80000   +122.40000  -4.632e-01  -7.399e-01  
33    69    -28.80000   +124.20000  -4.636e-01  -7.242e-01  
33    70    -28.80000   +126.00000  -4.641e-01  -7.078e-01  
33    71    -28.80000   +127.80000  -4.646e-01  -6.907e-01  
33    72    -28.80000   +129.60000  -4.651e-01  -6.730e-01  
33    73    -28.80000   +131.40000  -4.656e-01  -6.545e-01  
33    74    -28.80000   +133.20000  -4.662e-01  -6.355e-01  
33    75    -28.80000   +135.00000  -4.667e-01  -6.158e-01  
33    76    -28.80000   +136.80000  -4.673e-01  -5.956e-01  
33    77    -28.80000   +138.60000  -4.679e-01  -5.748e-01  
33    78    -28.80000   +140.40000  -4.685e-01  -5.534e-01  
33    79    -28.80000   +142.20000  -4.691e-01  -5.315e-01  
33    80    -28.80000   +144.00000  -4.697e-01  -5.090e-01  
33    81    -28.80000   +145.80000  -4.703e-01  -4.861e-01  
33    82    -28.80000   +147.60000  -4.710e-01  -4.627e-01  
33    83    -28.80000   +149.40000  -4.716e-01  -4.389e-01  
33    84    -28.80000   +151.20000  -4.723e-01  -4.146e-01  
33    85    -28.80000   +153.00000  -4.729e-01  -3.900e-01  
33    86    -28.80000   +154.80000  -4.736e-01  -3.650e-01  
33    87    -28.80000   +156.60000  -4.743e-01  -3.396e-01  
33    88    -28.80000   +158.40000  -4.750e-01  -3.139e-01  
33    89    -28.80000   +160.20000  -4.757e-01  -2.879e-01  
33    90    -28.80000   +162.00000  -4.764e-01  -2.617e-01  
33    91    -28.80000   +163.80000  -4.771e-01  -2.352e-01  
33    92    -28.80000   +165.60000  -4.779e-01  -2.085e-01  
33    93    -28.80000   +167.40000  -4.786e-01  -1.815e-01  
33    94    -28.80000   +169.20000  -4.793e-01  -1.545e-01  
33    95    -28.80000   +171.00000  -4.800e-01  -1.272e-01  
33    96    -28.80000   +172.80000  -4.808e-01  -9.989e-02  
33    97    -28.80000   +174.60000  -4.815e-01  -7.247e-02  
33    98    -28.80000   +176.40000  -4.822e-01  -4.499e-02  
33    99    -28.80000   +178.20000  -4.829e-01  -1.748e-02  
33    100   -28.80000   +180.00000  -4.837e-01  +1.004e-02  
33    101   -28.80000   +181.80000  -4.844e-01  +3.754e-02  
33    102   -28.80000   +183.60000  -4.851e-01  +6.498e-02  
33    103   -28.80000   +185.40000  -4.858e-01  +9.235e-02  
33    104   -28.80000   +187.20000  -4.865e-01  +1.196e-01  
33    105   -28.80000   +189.00000  -4.873e-01  +1.468e-01  
33    106   -28.80000   +190.80000  -4.880e-01  +1.737e-01  
33    107   -28.80000   +192.60000  -4.887e-01  +2.005e-01  
33    108   -28.80000   +194.40000  -4.893e-01  +2.271e-01  
33    109   -28.80000   +196.20000  -4.900e-01  +2.535e-01  
33    110   -28.80000   +198.00000  -4.907e-01  +2.795e-01  
33    111   -28.80000   +199.80000  -4.914e-01  +3.053e-01  
33    112   -28.80000   +201.60000  -4.920e-01  +3.308e-01  
33    113   -28.80000   +203.40000  -4.927e-01  +3.560e-01  
33    114   -28.80000   +205.20000  -4.933e-01  +3.807e-01  
33    115   -28.80000   +207.00000  -4.939e-01  +4.051e-01  
33    116   -28.80000   +208.80000  -4.945e-01  +4.291e-01  
33    117   -28.80000   +210.60000  -4.951e-01  +4.526e-01  
33    118   -28.80000   +212.40000  -4.957e-01  +4.757e-01  
33    119   -28.80000   +214.20000  -4.963e-01  +4.983e-01  
33    120   -28.80000   +216.00000  -4.969e-01  +5.204e-01  
33    121   -28.80000   +217.80000  -4.974e-01  +5.420e-01  
33    122   -28.80000   +219.60000  -4.979e-01  +5.630e-01  
33    123   -28.80000   +221.40000  -4.984e-01  +5.835e-01  
33    124   -28.80000   +223.20000  -4.989e-01  +6.033e-01  
33    125   -28.80000   +225.00000  -4.994e-01  +6.226e-01  
33    126   -28.80000   +226.80000  -4.999e-01  +6.412e-01  
33    127   -28.80000   +228.60000  -5.003e-01  +6.592e-01  
33    128   -28.80000   +230.40000  -5.007e-01  +6.765e-01  
33    129   -28.80000   +232.20000  -5.011e-01  +6.932e-01  
33    130   -28.80000   +234.00000  -5.015e-01  +7.091e-01  
33    131   -28.80000   +235.80000  -5.019e-01  +7.243e-01  
33    132   -28.80000   +237.60000  -5.022e-01  +7.389e-01  
33    133   -28.80000   +239.40000  -5.025e-01  +7.526e-01  
33    134   -28.80000   +241.20000  -5.028e-01  +7.656e-01  
33    135   -28.80000   +243.00000  -5.031e-01  +7.779e-01  
33    136   -28.80000   +244.80000  -5.034e-01  +7.893e-01  
33    137   -28.80000   +246.60000  -5.036e-01  +8.000e-01  
33    138   -28.80000   +248.40000  -5.038e-01  +8.099e-01  
33    139   -28.80000   +250.20000  -5.040e-01  +8.189e-01  
33    140   -28.80000   +252.00000  -5.042e-01  +8.271e-01  
33    141   -28.80000   +253.80000  -5.044e-01  +8.346e-01  
33    142   -28.80000   +255.60000  -5.045e-01  +8.411e-01  
33    143   -28.80000   +257.40000  -5.046e-01  +8.468e-01  
33    144   -28.80000   +259.20000  -5.047e-01  +8.517e-01  
33    145   -28.80000   +261.00000  -5.047e-01  +8.558e-01  
33    146   -28.80000   +262.80000  -5.048e-01  +8.589e-01  
33    147   -28.80000   +264.60000  -5.048e-01  +8.612e-01  
33    148   -28.80000   +266.40000  -5.048e-01  +8.627e-01  
33    149   -28.80000   +268.20000  -5.048e-01  +8.633e-01  
33    150   -28.80000   +270.00000  -5.047e-01  +8.630e-01  
33    151   -28.80000   +271.80000  -5.046e-01  +8.618e-01  
33    152   -28.80000   +273.60000  -5.045e-01  +8.598e-01  
33    153   -28.80000   +275.40000  -5.044e-01  +8.569e-01  
33    154   -28.80000   +277.20000  -5.043e-01  +8.532e-01  
33    155   -28.80000   +279.00000  -5.041e-01  +8.486e-01  
33    156   -28.80000   +280.80000  -5.039e-01  +8.432e-01  
33    157   -28.80000   +282.60000  -5.037e-01  +8.369e-01  
33    158   -28.80000   +284.40000  -5.035e-01  +8.298e-01  
33    159   -28.80000   +286.20000  -5.032e-01  +8.218e-01  
33    160   -28.80000   +288.00000  -5.029e-01  +8.131e-01  
33    161   -28.80000   +289.80000  -5.026e-01  +8.035e-01  
33    162   -28.80000   +291.60000  -5.023e-01  +7.931e-01  
33    163   -28.80000   +293.40000  -5.020e-01  +7.819e-01  
33    164   -28.80000   +295.20000  -5.016e-01  +7.699e-01  
33    165   -28.80000   +297.00000  -5.012e-01  +7.572e-01  
33    166   -28.80000   +298.80000  -5.008e-01  +7.437e-01  
33    167   -28.80000   +300.60000  -5.004e-01  +7.294e-01  
33    168   -28.80000   +302.40000  -5.000e-01  +7.144e-01  
33    169   -28.80000   +304.20000  -4.995e-01  +6.987e-01  
33    170   -28.80000   +306.00000  -4.991e-01  +6.823e-01  
33    171   -28.80000   +307.80000  -4.986e-01  +6.652e-01  
33    172   -28.80000   +309.60000  -4.981e-01  +6.475e-01  
33    173   -28.80000   +311.40000  -4.976e-01  +6.291e-01  
33    174   -28.80000   +313.20000  -4.970e-01  +6.100e-01  
33    175   -28.80000   +315.00000  -4.965e-01  +5.904e-01  
33    176   -28.80000   +316.80000  -4.959e-01  +5.701e-01  
33    177   -28.80000   +318.60000  -4.953e-01  +5.493e-01  
33    178   -28.80000   +320.40000  -4.947e-01  +5.279e-01  
33    179   -28.80000   +322.20000  -4.941e-01  +5.060e-01  
33    180   -28.80000   +324.00000  -4.935e-01  +4.836e-01  
33    181   -28.80000   +325.80000  -4.929e-01  +4.606e-01  
33    182   -28.80000   +327.60000  -4.922e-01  +4.373e-01  
33    183   -28.80000   +329.40000  -4.916e-01  +4.134e-01  
33    184   -28.80000   +331.20000  -4.909e-01  +3.892e-01  
33    185   -28.80000   +333.00000  -4.902e-01  +3.645e-01  
33    186   -28.80000   +334.80000  -4.895e-01  +3.395e-01  
33    187   -28.80000   +336.60000  -4.889e-01  +3.141e-01  
33    188   -28.80000   +338.40000  -4.882e-01  +2.885e-01  
33    189   -28.80000   +340.20000  -4.875e-01  +2.625e-01  
33    190   -28.80000   +342.00000  -4.868e-01  +2.362e-01  
33    191   -28.80000   +343.80000  -4.860e-01  +2.097e-01  
33    192   -28.80000   +345.60000  -4.853e-01  +1.830e-01  
33    193   -28.80000   +347.40000  -4.846e-01  +1.561e-01  
33    194   -28.80000   +349.20000  -4.839e-01  +1.290e-01  
33    195   -28.80000   +351.00000  -4.831e-01  +1.018e-01  
33    196   -28.80000   +352.80000  -4.824e-01  +7.442e-02  
